[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: GTPDownloadValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: GTPUploadValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ProductUserValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TransactionValidationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SecurityCheckService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FavouriteNudgesService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BeneficiaryGroupIdGeneratorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ExternalAPICallService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ExternalStaticDataConvertorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FCCFeedbackService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CourierTrackerService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: EntitlementManagementService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: InterfacesService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: PortalResourcesService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: XMLCatalogService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: XMLReaderService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SchematronService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: DaemonFactory
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FxTokenService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LoanService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: OustandingAliasService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: PoolingService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FBSSOUserAuthenticationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FeesAndBillingService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BankInvoiceService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: PaymentService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BeneficiariesService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CDPService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: PaymentsService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (early): BrowserDetectionService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Finish Initializing service (early): BrowserDetectionService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (early): ColumnActionService
